Sales,Quantity,Discount,Profit
479.984,2,0.2,89.997
10.272,3,0.2,3.21
998.85,5,0.4,-199.77
24.56,2,0,11.5432
5.67,3,0,0.1134
14.336,4,0.2,0.896
102.3,1,0,26.598
607.52,2,0,97.2032
31.16,2,0,7.79
2.61,1,0,1.2006
10.332,3,0.6,-5.9409
10.368,2,0.2,3.6288
20.784,2,0.2,-3.6372
66.96,5,0.2,-13.392
17.248,2,0.2,6.0368
11.088,7,0.7,-8.1312
1287.45,5,0,244.6155
168.1,5,0,43.706
51.968,2,0.2,-10.3936
4.768,2,0.2,0.4768
7.98,3,0,3.9102
18.688,2,0.2,7.008
11.664,3,0.2,3.3534
191.976,3,0.2,38.3952
499.168,4,0.2,31.198
11.88,2,0,5.346
35.44,1,0,16.6568
67.136,4,0.2,25.176
4.32,3,0.2,1.512
14.94,3,0,7.0218
40.54,2,0,11.3512
7.312,1,0.2,2.5592
475.944,7,0.2,59.493
30.08,2,0.2,-5.264
165.6,3,0.2,-6.21
180.96,5,0.2,13.572
23.18,2,0,7.6494
56.96,2,0,21.0752
15.56,4,0,4.0456
353.568,2,0.2,-44.196
13.96,2,0,6.7008
82.95,5,0,29.0325
39.68,2,0,10.3168
479.97,3,0,177.5889
7.38,2,0,3.4686
14.256,3,0.2,4.455
81.98,2,0,40.1702
39.624,3,0.2,13.8684
399.672,7,0.2,-14.9877
65.12,4,0,16.9312
30.56,5,0.6,-19.864
20.768,2,0.2,2.3364
39.808,4,0.2,3.9808
121.104,6,0.7,-100.92
111.96,5,0.2,-1.3995
15.696,3,0.2,5.1012
70.26,3,0,18.9702
90,5,0,16.2
6.096,2,0.2,2.0574
481.176,2,0.4,-120.294
7.24,4,0,2.3892
177.45,5,0.5,-78.078
1369.764,6,0.7,-913.176
9.48,3,0.2,0.711
130.98,2,0.5,-89.0664
174.95,5,0,45.487
826,5,0,214.76
139.58,7,0,39.0824
399.95,5,0,143.982
12.39,3,0,5.8233
760.98,5,0.8,-1141.47
67.86,6,0.7,-45.24
31.504,11,0.2,11.814
5.04,1,0.2,1.638
39.879,7,0.7,-29.2446
4.712,1,0.2,1.4136
194.352,3,0.2,19.4352
97.424,2,0.2,10.9602
704.76,5,0.2,26.4285
27.396,3,0.7,-20.0904
5.7,5,0,2.679
14.19,3,0,5.5341
7.3,2,0,2.19
199.98,2,0,75.9924
144.96,4,0,60.8832
118,2,0,20.06
48.94,1,0,24.47
22.66,2,0,9.7438
0.836,1,0.8,-1.3376
30.96,6,0.2,11.223
723.92,5,0.2,-81.441
21.968,4,0.6,-15.9268
619.152,6,0.2,69.6546
127.904,7,0.2,41.5688
94.2,5,0,39.564
49.5,5,0,13.365
16.52,5,0.2,1.652
55.36,4,0.2,19.376
11.56,1,0.2,3.757
17.12,4,0,7.704
182.352,3,0.2,-18.2352
118.16,2,0.2,-25.109
18.368,2,0.2,6.1992
600.558,3,0.3,-8.5794
50.352,3,0.2,-8.1822
28.032,6,0.2,3.504
7.692,1,0.6,-3.6537
517.405,5,0.3,-81.3065
8.608,8,0.8,-13.3424
159.56,5,0.2,33.9065
2104.55,7,0,694.5015
40.7,5,0,11.803
47.79,3,0,16.2486
5.16,2,0,1.3416
21.21,7,0,4.4541
96.36,6,0,25.0536
231.72,2,0,11.586
17.9,5,0,8.95
12.48,2,0,5.616
8.016,3,0.2,1.1022
259.896,2,0.4,-56.3108
247.188,2,0.4,-49.4376
279.96,5,0.2,48.993
450,5,0,162
19.44,3,0,9.5256
300.904,1,0.2,11.2839
239.976,3,0.2,26.9973
31.168,4,0.2,9.3504
120.96,2,0.4,-28.224
2239.936,8,0.2,223.9936
76.608,8,0.2,6.7032
142.776,1,0.2,17.847
91.36,5,0.2,29.692
3.552,2,0.2,0.444
115.136,8,0.2,11.5136
4.71,1,0,0
172.764,2,0.1,13.4372
3.52,2,0,1.6896
79.968,4,0.2,-17.9928
305.9745,3,0.15,25.1979
344.91,3,0,10.3473
626.352,3,0.2,-23.4882
359.499,3,0.15,-29.6058
71.952,6,0.2,5.3964
29.8,5,0.2,9.3125
1.824,1,0.7,-1.3984
64.384,4,0.8,-160.96
6.984,2,0.6,-4.5396
11.264,8,0.2,3.9424
15.552,3,0.2,5.6376
379.372,2,0.3,-119.2312
67.536,9,0.2,6.7536
1.524,2,0.8,-2.667
37.408,7,0.2,13.0928
25.344,6,0.2,8.8704
46.2,4,0,21.252
4.728,3,0.2,0.7092
53.352,3,0.2,16.0056
131.104,2,0.2,8.194
22.512,3,0.2,2.2512
72.744,7,0.2,-12.7302
52.59,3,0,15.777
19.44,3,0,9.3312
126.3,3,0,40.416
1287.45,5,0,244.6155
64.96,4,0,9.744
535.41,3,0,160.623
8.1,5,0.7,-5.94
13.248,4,0.2,3.6432
83.988,2,0.4,-20.997
73.2,5,0,21.228
10.74,3,0,5.1552
11.032,1,0.2,3.0338
53.04,3,0.2,-4.641
17.12,4,0,4.9648
59.94,3,0,28.1718
210.58,2,0,12.6348
30.96,2,0.2,10.062
239.984,2,0.2,38.9974
3050.376,3,0.2,1143.891
133.98,2,0,33.495
93.248,4,0.2,31.4712
177.48,3,0.2,19.9665
17.712,6,0.2,5.9778
4.86,3,0.7,-3.564
6.258,2,0.7,-5.215
37.68,2,0,10.5504
51.84,8,0,24.8832
27.42,3,0,9.3228
5.4,3,0,2.592
1270.99,1,0,635.495
125.36,8,0,58.9192
14.03,1,0,4.0687
27.96,2,0,7.2696
5.344,2,0.2,0.7348
1.696,2,0.8,-2.544
24.588,3,0.8,-67.617
7.98,5,0.8,-13.167
288,4,0.2,57.6
146.952,3,0.2,9.1845
83.136,4,0.2,5.196
942.784,4,0.2,94.2784
74.352,3,0.2,23.235
26.88,6,0,6.72
10.896,2,0.2,3.8136
3.536,2,0.2,0.3094
528.43,5,0.3,0
41.472,8,0.2,14.5152
287.976,3,0.2,7.1994
29.304,3,0.2,2.5641
55.328,2,0.2,6.2244
1227.9984,6,0.32,-36.1176
20.416,4,0.2,6.6352
1128.39,3,0,259.5297
4.608,2,0.2,1.6704
195.96,5,0.2,19.596
15.552,3,0.2,5.4432
271.968,4,0.2,54.3936
698.352,3,0.2,52.3764
77.728,2,0.2,-3.8864
46.62,9,0,21.4452
537.544,7,0.2,47.0351
14.62,2,0,6.8714
22.55,5,0,8.7945
583.8,5,0.2,72.975
211.168,4,0.2,15.8376
12.96,2,0,6.2208
45.98,2,0,12.8744
1294.75,5,0,336.635
1799.97,5,0.4,239.996
10.688,2,0.2,3.7408
221.98,2,0,62.1544
341.96,2,0,54.7136
34.77,3,0,11.4741
18.9,3,0,8.694
102.72,3,0.2,37.236
40.48,2,0,14.5728
33.282,3,0.7,-27.735
118.65,5,0.4,19.775
14.76,5,0.2,4.9815
37.52,4,0,18.0096
207.144,3,0.1,48.3336
13.9,5,0,3.753
266.352,3,0.2,13.3176
307.98,2,0,89.3142
44.1,6,0,20.727
13.12,4,0,5.6416
16.56,2,0,7.7832
38.88,6,0,18.6624
335.52,4,0.2,117.432
959.984,2,0.2,311.9948
4.086,2,0.7,-2.9964
55.984,2,0.2,4.1988
10.688,2,0.2,3.7408
8.856,3,0.2,2.8782
6.912,3,0.2,2.5056
26.72,5,0.2,9.352
33.488,7,0.2,10.465
10.56,2,0,4.752
386.34,2,0,54.0876
33.44,10,0.2,11.704
39.96,2,0,14.3856
1217.568,2,0.2,456.588
15.51,1,0,3.8775
89.9,2,0,25.172
14.28,4,0,3.7128
12.72,3,0,4.9608
15.75,5,0,7.56
70.95,3,0,18.447
65.568,2,0.2,23.7684
299.97,3,0,131.9868
89.97,3,0,39.5868
31.86,2,0,11.151
67.15,5,0,16.7875
7.236,3,0.7,-6.03
4.824,3,0.2,1.7487
91.36,5,0.2,29.692
130.112,2,0.2,13.0112
74.24,1,0.2,8.352
159.84,10,0.2,45.954
2.892,2,0.7,-2.3136
9.392,2,0.2,3.2872
123.92,4,0,55.764
55.6,5,0.2,6.255
617.976,3,0.2,-7.7247
21.312,3,0.2,7.992
209.94,6,0,39.8886
31.984,2,0.2,-7.996
5083.96,5,0.2,1906.485
35.96,1,0.2,3.596
31.05,3,0,14.904
8.92,4,0,3.9248
209.6,4,0,96.416
111.04,4,0,29.9808
38.88,6,0,18.6624
36.27,3,0,10.881
493.43,5,0.3,-70.49
11.12,2,0.2,3.475
686.4,2,0.2,77.22
15.92,5,0.2,5.373
70.68,12,0,31.0992
541.24,4,0,5.4124
101.994,2,0.7,-71.3958
18.264,2,0.7,-13.3936
21.99,5,0.8,-32.985
185.376,2,0.2,-34.758
58.924,1,0.8,-153.2024
480,4,0,225.6
34.05,3,0,9.534
192.72,11,0,92.5056
239.97,3,0,86.3892
50.12,7,0.2,-0.6265
15.984,2,0.2,1.3986
14.352,3,0.2,4.485
6.528,4,0.7,-4.5696
2.862,3,0.7,-2.2896
20.856,8,0.7,-16.6848
276.28,2,0,0
629.64,9,0,107.0388
449.97,3,0,220.4853
1927.59,7,0,751.7601
121.78,2,0,30.445
2676.672,9,0.2,267.6672
489.23,2,0.3,41.934
312.03,3,0,43.6842
17.94,3,0,3.0498
165.6,3,0.2,10.35
37.52,4,0,18.0096
494.97,3,0,148.491
25.06,2,0,11.7782
32.064,3,0.6,-12.8256
18.496,4,0.2,6.7048
191.079,3,0.3,-38.2158
10.368,2,0.2,3.6288
30.53,1,0,14.0438
30.84,3,0,6.168
75.06,9,0,33.777
66.976,7,0.2,6.6976
182.72,8,0,84.0512
21.93,3,0,10.3071
95.976,3,0.2,15.5961
143.928,9,0.2,-32.3838
3.564,2,0.7,-2.97
4.928,2,0.2,1.7248
856.656,6,0.2,107.082
13.184,4,0.8,-20.4352
48.784,4,0.8,-131.7168
76.64,2,0.2,26.824
18.528,6,0.8,-27.792
177.68,2,0,46.1968
159.98,2,0,57.5928
52.68,3,0.2,19.755
11.568,3,0.2,2.6028
4.572,4,0.7,-3.81
1439.968,4,0.2,143.9968
1.728,3,0.8,-2.6784
626.1,3,0.5,-538.446
99.2,5,0,25.792
609.98,4,0.3,-113.282
211.372,2,0.3,-45.294
239.976,3,0.2,17.9982
99.95,5,0,22.9885
29.34,3,0,10.8558
16.74,2,0,4.3524
12.672,3,0.2,3.96
1119.888,14,0.2,209.979
204.85,5,0,53.261
135.984,2,0.2,16.998
16.4,5,0,7.052
92.96,2,0.2,31.374
7.632,3,0.2,-1.8126
4.158,7,0.7,-3.465
179.991,3,0.7,-251.9874
239.358,3,0.3,-47.8716
164.88,3,0,80.7912
10.95,3,0,3.285
19.44,3,0,9.3312
12.3,5,0,6.15
13.97,1,0,3.6322
934.956,6,0.4,-249.3216
46.864,2,0.2,7.6154
26.16,3,0.2,1.962
23.128,7,0.2,2.891
59.24,5,0.2,16.291
155.456,4,0.2,-7.7728
8.56,2,0,3.852
21,3,0.2,5.775
120,2,0.5,-7.2
299.96,5,0.2,37.495
67.84,5,0.8,-179.776
853.93,5,0.3,-24.398
18.688,4,0.2,3.7376
273.96,2,0,71.2296
89.97,3,0,18.8937
756.8,5,0,75.68
1.248,2,0.8,-1.9344
72,1,0.2,14.4
470.155,7,0.3,-13.433
39.128,1,0.2,-8.8038
19.728,9,0.2,1.7262
151.188,2,0.4,-25.198
271.764,2,0.1,60.392
47.496,1,0.2,-1.1874
344.981,7,0.15,28.4102
36.288,7,0.2,12.7008
78.304,2,0.2,29.364
127.785,1,0.3,-31.0335
6.104,2,0.8,-9.156
5.76,2,0,2.8224
1.72,1,0.8,-2.838
8.952,2,0.8,-14.7708
2.334,3,0.8,-6.3018
1.728,4,0.8,-2.7648
159.04,5,0.6,-194.824
145.98,2,0.5,-99.2664
77.952,3,0.2,12.6672
95.97,5,0.7,-73.577
105.584,2,0.2,9.2386
9.344,2,0.2,1.168
9.68,2,0,3.7752
4899.93,7,0,2302.9671
104.75,5,0,21.9975
18.528,2,0.2,4.4004
1875.258,7,0.4,-968.8833
91.36,5,0.2,29.692
152.24,5,0.2,17.127
35.184,2,0.2,12.3144
56.704,2,0.2,19.1376
274.064,7,0.2,102.774
458.43,5,0.3,-124.431
8.226,3,0.7,-6.0324
5.95,1,0,0.833
15.24,3,0,7.1628
239.94,6,0,26.3934
23.84,8,0,6.4368
92.52,6,0,24.9804
37.76,1,0,10.5728
7.38,2,0,3.4686
5.82,2,0,2.7354
3.816,1,0.2,1.1925
26.16,4,0,12.8184
100.8,2,0.2,21.42
135.8,7,0,66.542
13.9,5,0,3.753
19.4,5,0,9.312
13.488,2,0.2,4.3836
11.416,1,0.2,3.8529
17.64,3,0,8.6436
17.04,3,0.2,5.538
99.98,2,0,7.9984
29.46,6,0,9.7218
166.92,13,0.7,-116.844
98.328,3,0.2,9.8328
117.882,1,0.1,1.3098
20.97,3,0,9.0171
139.96,4,0,9.7972
37.74,3,0,12.8316
14.82,3,0,6.2244
191.82,3,0,61.3824
13.904,2,0.2,4.5188
314.6,4,0,103.818
283.56,4,0,45.3696
487.96,2,0,146.388
1793.98,2,0,843.1706
2.992,4,0.8,-4.488
108.768,4,0.2,2.7192
25.92,4,0,12.4416
22.58,2,0,5.8708
55.176,3,0.2,-12.4146
9892.74,13,0,4946.37
73.915,1,0.5,-45.8273
337.088,4,0.2,16.8544
61.44,3,0,16.5888
479.97,3,0,163.1898
5.984,2,0.2,2.244
189.95,5,0,45.588
149.95,5,0,31.4895
29.95,5,0,8.6855
44.4,3,0,22.2
66.03,3,0,17.1678
10.86,2,0,5.3214
3.36,2,0,0.84
27.936,4,0.2,9.4284
28.784,2,0.2,2.8784
21.96,2,0,6.1488
21.98,2,0,8.5722
2621.322,11,0.1,553.3902
74.76,7,0,23.9232
364.776,3,0.2,27.3582
1115.17,7,0,334.551
89.696,4,0.2,33.636
50.12,4,0,23.5564
36.48,6,0,18.24
322.192,13,0.2,100.685
2.946,3,0.8,-4.8609
19.136,4,0.2,6.9368
23.08,2,0,6.924
90.48,2,0,23.5248
215.976,3,0.2,-2.6997
65.94,3,0,30.9918
11.352,3,0.2,2.6961
24.56,2,0,6.8768
16.56,2,0,7.7832
279.95,5,0,67.188
828.84,6,0,0
7.218,3,0.7,-5.5338
27.2,4,0.2,2.04
89.97,3,0,18.8937
318.08,4,0,34.9888
5.8,1,0,2.61
143.952,6,0.2,17.994
19.44,3,0,9.3312
5.56,2,0,1.4456
146.73,3,0,2.9346
29.9,5,0,13.455
276.784,2,0.2,89.9548
93.032,2,0.8,-251.1864
454.965,5,0.3,-136.4895
246.168,3,0.2,21.5397
295.4,5,0.2,-62.7725
348.56,8,0,104.568
15.552,3,0.2,5.4432
482.94,6,0.5,-376.6932
299.98,2,0,83.9944
403.68,6,0,181.656
41.9,2,0,11.732
28.91,7,0,13.2986
32.4,5,0,15.552
369.544,7,0.2,27.7158
10.368,2,0.2,3.7584
791.88,3,0.2,128.6805
23.64,3,0.2,5.319
84.784,2,0.2,-16.9568
64.96,5,0.6,-84.448
32.06,10,0.8,-51.296
177.648,2,0.2,-28.8678
287.91,3,0.4,33.5895
22.368,2,0.2,1.6776
32.368,7,0.2,11.7334
207.984,2,0.2,36.3972
36.4,5,0,17.472
22.96,2,0,4.3624
315.2,4,0,6.304
15.18,3,0,7.1346
623.96,5,0.2,38.9975
429.6,2,0.4,-93.08
31.968,2,0.2,6.3936
887.271,3,0.3,-63.3765
21.696,4,0.2,7.0512
22.05,7,0,10.584
99.9,5,0,46.953
90.86,7,0,26.3494
7.78,1,0,3.501
78.759,9,0.7,-57.7566
9.552,3,0.6,-3.8208
5.344,4,0.6,-2.1376
8.28,2,0,3.4776
50.136,3,0.2,-11.2806
88.074,7,0.7,-58.716
301.47,3,0.5,-241.176
18.656,2,0.2,1.6324
27.46,2,0,9.8856
125.13,3,0,36.2877
555.96,5,0.2,41.697
129.552,3,0.2,-22.6716
51.984,1,0.2,-5.1984
10.272,3,0.2,3.4668
18.336,2,0.7,-12.224
180.96,5,0.2,13.572
475.944,7,0.2,95.1888
159.98,2,0,47.994
43.6,4,0,12.208
8.288,2,0.2,3.0044
1123.128,9,0.2,70.1955
64.9,5,0,18.821
2.808,3,0.8,-4.4928
99.98,2,0,42.9914
8.04,6,0,2.7336
1564.29,13,0,406.7154
138.56,4,0,66.5088
65.52,5,0.1,12.376
14.576,2,0.2,2.3686
23.2,2,0.2,1.45
16.464,7,0.2,1.8522
19.312,2,0.2,3.1382
40.08,6,0,19.2384
101.96,2,0,27.5292
259.74,13,0,124.6752
255.42,9,0,104.7222
4.338,3,0.7,-3.0366
11.88,5,0.7,-7.92
405.86,7,0,32.4688
680.01,3,0,176.8026
2.376,3,0.2,0.7425
143.128,2,0.8,-393.602
4476.8,4,0.2,503.64
104.85,1,0,50.328
241.44,3,0,72.432
319.76,14,0,147.0896
45.68,2,0,21.0128
31.96,2,0,1.598
47.9,1,0,22.992
1112.94,3,0,222.588
22.92,3,0,11.2308
71.976,3,0.2,8.997
19.44,3,0,9.3312
31.086,3,0.7,-20.724
13.98,2,0,3.9144
23.65,1,0,6.149
707.88,3,0.2,44.2425
11.952,3,0.2,4.1832
31.128,3,0.2,11.673
55.76,4,0,7.8064
24.56,2,0,11.5432
51.75,1,0,15.525
207.184,1,0.2,25.898
1473.1,5,0,412.468
3.488,2,0.2,-0.6976
21.728,4,0.2,3.8024
663.072,6,0.2,-165.768
99.588,2,0.7,-82.99
49.568,2,0.2,15.49
29.372,7,0.8,-46.9952
344.704,2,0.2,38.7792
47.992,7,0.2,3.5994
102.24,4,0.2,-16.614
39.96,2,0,19.1808
1432,5,0.2,125.3
41.04,6,0,11.0808
256.784,1,0.2,32.098
120.98,1,0,12.098
315.98,1,0,148.5106
28.752,3,0.2,10.0632
114.95,5,0,32.186
23.04,8,0,6.912
15.48,3,0,4.4892
51.84,8,0,24.8832
39.816,3,0.2,7.4655
16.06,1,0,4.1756
7.28,1,0,3.4944
5.4,3,0,2.592
19.44,3,0,9.3312
39.88,2,0,11.1664
79.44,3,0,28.5984
20.664,7,0.2,6.9741
32.4,5,0,15.552
13.762,1,0.8,-24.7716
15.28,2,0,7.4872
44.688,7,0.2,3.3516
301.47,3,0.5,-204.9996
11.07,3,0,5.2029
1504.52,4,0,346.0396
25.92,4,0,12.4416
7.536,6,0.8,-13.188
1.408,2,0.8,-2.3232
4.144,4,0.8,-6.4232
52.752,3,0.2,-12.5286
381.36,7,0,106.7808
6.72,4,0,3.36
15.192,3,0.2,5.5071
58.32,9,0,27.9936
946.764,6,0.7,-694.2936
94.68,9,0,31.2444
23.67,3,0,0.9468
1091.168,4,0.2,68.198
18.69,7,0,5.2332
568.728,3,0.2,28.4364
7.312,1,0.2,2.5592
147.568,2,0.2,-3.6892
56.784,7,0.2,20.5842
5.607,3,0.7,-3.9249
6.576,3,0.2,0.5754
14.304,6,0.2,4.6488
119.833,1,0.15,7.049
5.56,2,0,2.224
32.4,5,0,15.552
9.84,3,0,2.8536
2.78,1,0,0.7228
3.64,1,0.2,1.365
881.93,7,0,220.4825
115.84,8,0,54.4448
107.648,2,0.2,33.64
199.95,5,0,63.984
12.96,2,0,6.2208
60.89,1,0,15.2225
14.94,3,0,6.8724
9.64,2,0,4.4344
332.94,3,0,53.2704
51.9,3,0,24.393
64.96,2,0,2.5984
25.5,3,0,6.63
215.976,3,0.2,-2.6997
389.97,3,0,35.0973
269.91,5,0.1,53.982
11.673,3,0.7,-7.782
64.848,7,0.2,24.318
14.56,2,0,5.5328
102.582,1,0.1,6.8388
20.04,3,0,9.6192
32.088,7,0.2,11.2308
4305.552,6,0.2,1453.1238
10.02,3,0,4.4088
631.96,4,0,303.3408
1577.94,3,0,757.4112
255.85,7,0,112.574
184.704,6,0.2,13.8528
47.92,2,0.2,11.98
15.936,4,0.2,5.1792
8.001,7,0.7,-5.6007
398.972,2,0.3,-28.498
163.88,2,0,40.97
67.9,5,0,20.37
72.224,4,0.2,25.2784
11.696,2,0.2,3.9474
392.94,3,0,43.2234
18.176,1,0.2,4.7712
6.888,3,0.8,-11.0208
457.485,3,0.3,-84.9615
1079.316,6,0.3,-15.4188
48.91,1,0,22.9877
9.84,3,0,2.8536
34.5,3,0,15.525
0.556,1,0.8,-0.9452
43.8,6,0,20.586
13.872,3,0.2,5.0286
115.96,4,0.5,-64.9376
41.424,2,0.2,8.2848
244.768,4,0.2,24.4768
74.352,3,0.2,6.5058
4.312,2,0.8,-6.8992
56.686,1,0.3,-20.245
97.968,2,0.2,6.123
7.872,3,0.2,0.8856
15.552,3,0.2,5.4432
1.476,1,0.8,-2.2878
8.4,5,0,2.184
6.56,2,0,1.9024
14.88,2,0,3.72
45.48,4,0,15.918
25.44,6,0,9.9216
146.688,8,0.2,45.84
4.928,2,0.2,1.7248
63.488,4,0.2,4.7616
418.32,7,0,117.1296
123.858,2,0.1,46.7908
118.782,3,0.4,-27.7158
769.184,4,0.2,-163.4516
47.904,1,0.2,-2.994
13.36,2,0,6.4128
163.764,2,0.1,25.4744
183.92,4,0,31.2664
11.376,3,0.6,-5.688
66.112,4,0.6,-84.2928
211.04,8,0,97.0784
594.816,2,0.2,59.4816
72.96,3,0.2,23.712
80.96,4,0,34.8128
455.712,2,0.2,34.1784
25.98,1,0,7.2744
45.28,4,0,15.3952
15.56,2,0,7.3132
859.2,3,0.2,75.18
195.68,4,0,50.8768
14.2,4,0,6.674
314.352,3,0.2,-15.7176
4.608,2,0.2,1.4976
17.9,5,0,8.771
2.992,1,0.2,1.122
20.064,6,0.2,7.0224
146.73,3,0,68.9631
18.75,5,0,9
117.576,3,0.2,11.7576
51.184,7,0.2,19.194
455.97,5,0.4,-106.393
5.715,5,0.7,-4.7625
57.594,1,0.4,-11.5188
30.144,2,0.2,8.2896
899.43,5,0.3,-12.849
842.72,8,0,202.2528
41.96,2,0,10.9096
13.216,4,0.2,4.4604
184.752,3,0.2,-20.7846
520.464,2,0.3,-14.8704
11.424,3,0.2,3.7128
19.44,3,0,9.3312
3.64,2,0,1.0192
18.54,2,0,8.7138
43.12,5,0.2,15.092
313.722,3,0.4,-99.3453
45.98,1,0,7.8166
428.68,7,0,0
30.576,6,0.2,10.3194
13.02,7,0,0.3906
22.14,3,0,6.4206
359.32,4,0,7.1864
11.56,2,0,5.6644
68.48,2,0.2,25.68
1676.88,6,0,83.844
37.94,2,0,18.2112
272.97,3,0,43.6752
41.568,4,0.2,-4.1568
317.058,3,0.3,-86.0586
8.04,5,0.2,2.9145
419.944,7,0.2,52.493
61.38,6,0,15.9588
50,2,0,10.5
31.8,3,0,13.674
32.56,2,0,8.4656
7.072,2,0.2,2.3868
45.528,3,0.2,15.9348
64.784,1,0.2,6.4784
424.272,2,0.2,-10.6068
1.344,1,0.2,0.504
83.92,5,0.2,-1.049
25.92,4,0,12.4416
120.576,8,0.2,33.1584
79.92,4,0,37.5624
12.28,1,0,5.7716
542.94,3,0,152.0232
2.04,1,0,0.9588
228.92,5,0.2,14.3075
7.992,1,0.2,2.5974
582.336,8,0.2,-29.1168
629.95,5,0,157.4875
631.782,2,0.1,140.396
801.568,2,0.2,-10.0196
75.18,6,0,35.3346
30.98,1,0,8.0548
1349.91,9,0,661.4559
14.112,6,0.2,1.2348
31.12,4,0,14.6264
4.272,2,0.2,0.9612
209.148,2,0.4,-66.2302
1591.02,6,0,286.3836
7.92,5,0.2,1.683
574.91,2,0.3,156.047
8.448,2,0.2,2.64
1071,9,0,171.36
12.07,1,0,3.9831
3.273,1,0.7,-2.5093
87.92,5,0.2,15.386
104.696,1,0.2,6.5435
2803.92,5,0.2,0
6.816,2,0.8,-11.5872
249.584,2,0.2,15.599
17.94,3,0,8.7906
10.11,3,0,3.2352
10.368,2,0.2,3.6288
11.952,3,0.2,4.0338
15.224,2,0.8,-38.8212
21.984,6,0.8,-56.0592
604.752,6,0.2,60.4752
40.7,5,0,11.803
302.376,3,0.2,37.797
45,3,0,4.95
3785.292,6,0.1,420.588
35.4,5,0,13.452
199.9,5,0,39.98
1212.96,8,0.3,-69.312
1099.96,5,0.2,82.497
103.481,1,0.3,-16.2613
5.904,2,0.2,1.9926
30.08,2,0.2,-5.264
36.288,7,0.2,12.7008
10.272,3,0.2,1.1556
252.8,4,0.2,-31.6
2.946,2,0.7,-2.0622
12.96,2,0,6.2208
285.576,4,0.4,-57.1152
22.24,2,0.2,2.502
14.62,2,0,6.7252
48.36,5,0.2,6.045
16.256,2,0.2,1.2192
219.184,2,0.2,19.1786
95.84,4,0.2,34.742
12.39,3,0,5.6994
35.88,6,0,16.146
477.3,5,0,138.417
12.32,4,0,5.9136
8.608,2,0.2,3.0128
136.26,9,0,5.4504
186.15,3,0,55.845
81.792,6,0.2,26.5824
47.19,3,0,13.6851
36.784,2,0.2,-8.2764
91.475,1,0.5,-1.8295
27.192,3,0.2,0.3399
12.06,5,0.7,-10.05
144.6,3,0,41.934
15.992,1,0.2,-2.9985
34.44,3,0,17.22
321.552,6,0.2,20.097
701.96,2,0,168.4704
19.456,4,0.2,3.4048
17.28,6,0,7.9488
31.96,2,0,1.598
164.688,6,0.2,55.5822
166.5,2,0.4,-66.6
12.96,2,0,6.2208
110.96,2,0,53.2608
99.98,2,0,3.9992
11.424,1,0.2,3.7128
128.124,2,0.1,24.2012
101.4,5,0,38.532
5.904,2,0.2,1.9926
173.488,7,0.2,54.215
51.56,2,0.6,-61.872
3.564,3,0.8,-6.237
13.16,5,0.2,4.1125
3.828,3,0.8,-6.5076
304.99,5,0.8,-533.7325
18.16,2,0.2,1.816
319.984,2,0.2,91.9954
19.68,6,0,6.4944
781.864,10,0.32,-137.976
30.816,9,0.2,9.63
673.344,3,0.3,-76.9536
6.54,3,0,2.1582
572.8,2,0.2,50.12
197.05,7,0,59.115
2022.272,8,0.2,682.5168
9.12,3,0,3.1008
38.16,9,0,19.08
1592.85,7,0,350.427
11.88,2,0,5.346
120,6,0,46.8
8.67,1,0,2.3409
4.41,1,0,2.0286
167.94,3,0,82.2906
67.8,10,0,31.188
26.94,3,0,11.3148
32.04,3,0,8.01
32.13,9,0,8.3538
2.88,1,0,0.8064
1091.93,7,0,272.9825
111.96,2,0,54.8604
26.7,2,0,7.476
40.2,5,0,18.09
13.89,3,0,4.5837
689.82,6,0,20.6946
38.34,9,0,15.7194
9.264,3,0.8,-13.896
204.6664,1,0.32,-6.0196
1649.75,5,0,544.4175
91.056,6,0.2,31.8696
54.208,14,0.2,8.8088
26.982,3,0.4,4.0473
6.912,3,0.2,2.5056
435.504,3,0.2,48.9942
81.08,4,0,22.7024
93.02,2,0,3.7208
323.976,3,0.2,36.4473
15.552,3,0.2,5.4432
32.592,3,0.2,-7.7406
83.92,5,0.2,29.372
199.9,5,0,39.98
31.176,3,0.2,-7.0146
172.752,6,0.2,60.4632
9.296,2,0.2,3.0212
12.768,2,0.2,0.9576
52.76,2,0,24.2696
55.616,2,0.2,5.5616
427.644,14,0.1,80.7772
40.67,7,0,12.6077
33.48,2,0,1.3392
9.728,2,0.2,3.2832
8.856,3,0.6,-6.8634
477.666,2,0.15,84.294
16.9,5,0,7.774
39.96,2,0,18.7812
191.968,7,0.2,16.7972
35.52,3,0.2,13.32
6.23,5,0.8,-9.6565
56.704,2,0.2,19.1376
369.1992,3,0.32,-114.0174
1.98,2,0,0.891
75.88,2,0,35.6636
6.848,2,0.2,2.14
4.626,2,0.7,-3.855
453.6,3,0.2,90.72
13.848,3,0.2,5.193
577.584,6,0.2,43.3188
151.96,4,0,36.4704
68.432,7,0.2,8.554
71.12,5,0.2,9.779
3.008,2,0.2,0.564
184.66,7,0,84.9436
5.312,2,0.6,-1.5936
132.52,5,0.2,34.7865
195.64,5,0.2,-44.019
51.968,2,0.2,10.3936
431.976,3,0.2,-75.5958
224.937,3,0.7,-164.9538
6,2,0.2,2.1
11.76,2,0,5.7624
1125.488,7,0.2,98.4802
12.645,5,0.7,-10.116
